CODCLI,CODART,Cliente,Pais,Comunidad autÃ³noma,Provincia,Zona,ArtÃ­culo,Serie,Nfactura,Fecha,Unidades,Precio,Costo,status,name_complete
14,8,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta paseo,S2,577,41855,1,"179,99","179,99",Pending,Adriana Isabel Jiménez
14,13,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Casco bicicleta,S2,578,41856,29,"47,99","47,99",Pending,Adriana Isabel Jiménez
14,14,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,EmpuÃ±adura,S2,579,41857,11,"70,12","70,12",Pending,Adriana Isabel Jiménez
16,1,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta carrera,S2,580,41858,8,"551,02","418,78",Confirmed,Valeria Beatriz Herrera
16,2,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta mountain infantil,S2,581,41859,6,"116,99","99,44",Delivered,Valeria Beatriz Herrera
16,8,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta paseo,S2,582,41860,7,"161,99","137,69",Pending,Valeria Beatriz Herrera
16,12,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Asiento para bicicleta velocidad,S2,583,41861,11,"42,8","35,95",Confirmed,Valeria Beatriz Herrera
16,15,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Gafas,S2,584,41862,23,"48,81",41,Pending,Valeria Beatriz Herrera
17,1,JORGE BISMARK MEZA VASQUEZ,NICARAGUA,CHINANDEGA,CHINANDEGA,Este,Bicicleta carrera,S2,585,41863,8,"581,64","581,64",Pending,Oscar David Salinas
17,4,JORGE BISMARK MEZA VASQUEZ,NICARAGUA,CHINANDEGA,CHINANDEGA,Este,Bicicleta carrera mod. A,S2,586,41864,8,"284,99","284,99",Returned,Oscar David Salinas
20,1,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta carrera,S2,587,41865,5,"551,02","418,78",Returned,Claudia Josefina Torres
20,8,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta paseo,S2,588,41866,1,"161,99","137,69",Returned,Claudia Josefina Torres
20,12,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Asiento para bicicleta velocidad,S2,589,41867,11,"42,8","35,95",Delivered,Claudia Josefina Torres
20,13,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Casco bicicleta,S2,590,41868,29,"43,19","36,28",Shipped,Claudia Josefina Torres
20,9,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta tres asientos,S2,591,41869,1,"404,99","344,24",Shipped,Claudia Josefina Torres
1,1,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,592,41870,12,"551,02","446,33",Pending,Juan Carlos González
1,2,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S2,593,41871,24,100,100,Delivered,Juan Carlos González
1,4,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,594,41872,12,"269,99","207,89",Pending,Juan Carlos González
1,5,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. B,S2,595,41873,12,"494,99","381,14",Returned,Juan Carlos González
1,6,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S2,596,41874,12,"44,99","37,79",Confirmed,Juan Carlos González
1,7,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S2,597,41875,24,"53,99","45,35",Pending,Juan Carlos González
1,8,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta paseo,S2,598,41876,12,"161,99","136,07",Returned,Juan Carlos González
1,11,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S2,599,41877,24,"539,99","415,79",Pending,Juan Carlos González
1,10,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S2,600,41878,2,"215,99","183,59",Returned,Juan Carlos González
1,12,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S2,601,41879,2,"42,8","36,38",Returned,Juan Carlos González
1,13,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S2,602,41880,2,"43,19","36,71",Shipped,Juan Carlos González
1,14,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,603,41881,2,"63,11","53,65",Returned,Juan Carlos González
1,15,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S2,604,41882,2,"48,81","41,49",Shipped,Juan Carlos González
1,3,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta dual,S2,605,41883,2,"314,99","267,74",Pending,Juan Carlos González
1,9,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S2,606,41884,2,"404,99","344,24",Confirmed,Juan Carlos González
3,1,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera,S2,607,41885,6,"551,02","418,78",Shipped,José Manuel Rodríguez
3,2,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta mountain infantil,S2,608,41886,16,"116,99","98,27",Pending,José Manuel Rodríguez
3,5,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera mod. B,S2,609,41887,16,"494,99","391,04",Returned,José Manuel Rodríguez
3,7,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Mountain bike,S2,610,41888,16,"53,99","45,35",Confirmed,José Manuel Rodríguez
3,11,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera modelo C,S2,611,41889,16,"539,99","426,59",Shipped,José Manuel Rodríguez
3,10,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Monociclo,S2,612,41890,4,"215,99","183,59",Shipped,José Manuel Rodríguez
3,12,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Asiento para bicicleta velocidad,S2,613,41891,6,"42,8","36,38",Pending,José Manuel Rodríguez
3,13,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Casco bicicleta,S2,614,41892,24,"43,19","36,28",Confirmed,José Manuel Rodríguez
3,15,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Gafas,S2,615,41893,24,"48,81",41,Shipped,José Manuel Rodríguez
3,9,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta tres asientos,S2,616,41894,4,"404,99","344,24",Shipped,José Manuel Rodríguez
4,1,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,617,41895,10,"581,64","581,64",Confirmed,Ana Patricia Martínez
4,2,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S2,618,41896,7,"123,49","123,49",Pending,Ana Patricia Martínez
4,4,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,619,41897,10,"284,99","284,99",Delivered,Ana Patricia Martínez
4,6,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S2,620,41898,16,"47,49","47,49",Shipped,Ana Patricia Martínez
4,7,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S2,621,41899,14,"56,99","56,99",Shipped,Ana Patricia Martínez
4,10,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S2,622,41900,12,"227,99","227,99",Confirmed,Ana Patricia Martínez
4,12,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S2,623,41901,12,"45,18","45,18",Confirmed,Ana Patricia Martínez
4,14,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,624,41902,24,"66,61","66,61",Confirmed,Ana Patricia Martínez
4,9,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S2,625,41903,12,"427,49","427,49",Delivered,Ana Patricia Martínez
5,1,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta carrera,S2,626,41904,15,"581,64","436,23",Confirmed,Carlos Eduardo Pérez
5,2,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta mountain infantil,S2,627,41905,14,"123,49","103,73",Shipped,Carlos Eduardo Pérez
5,4,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta carrera mod. A,S2,628,41906,19,"284,99","225,14",Confirmed,Carlos Eduardo Pérez
5,7,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Mountain bike,S2,629,41907,14,"56,99","47,87",Pending,Carlos Eduardo Pérez
5,11,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta carrera modelo C,S2,630,41908,14,"569,99","450,29",Pending,Carlos Eduardo Pérez
5,10,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Monociclo,S2,631,41909,12,"227,99","191,51",Delivered,Carlos Eduardo Pérez
5,13,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Casco bicicleta,S2,632,41910,48,"45,59","38,3",Returned,Carlos Eduardo Pérez
5,15,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Gafas,S2,633,41911,96,"51,52","43,28",Delivered,Carlos Eduardo Pérez
6,1,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,634,41912,9,"612,25","612,25",Delivered,Luisa Margarita Ramírez
6,4,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,635,41913,16,"299,99","299,99",Returned,Luisa Margarita Ramírez
6,11,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S2,636,41914,14,"599,99","599,99",Shipped,Luisa Margarita Ramírez
6,13,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S2,637,41915,10,"47,99","47,99",Delivered,Luisa Margarita Ramírez
6,14,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,638,41916,16,"70,12","70,12",Returned,Luisa Margarita Ramírez
6,15,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S2,639,41917,18,"54,23","54,23",Returned,Luisa Margarita Ramírez
8,1,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta carrera,S2,640,41918,14,"612,25","612,25",Pending,Rosa Elena Fernández
8,2,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta mountain infantil,S2,641,41919,15,"129,99","129,99",Delivered,Rosa Elena Fernández
8,6,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta infantil,S2,642,41920,10,"49,99","49,99",Delivered,Rosa Elena Fernández
8,11,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta carrera modelo C,S2,643,41921,3,"599,99","599,99",Shipped,Rosa Elena Fernández
8,12,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Asiento para bicicleta velocidad,S2,644,41922,24,"47,56","47,56",Returned,Rosa Elena Fernández
8,13,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Casco bicicleta,S2,645,41923,24,"47,99","47,99",Shipped,Rosa Elena Fernández
8,14,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,EmpuÃ±adura,S2,646,41924,24,"70,12","70,12",Shipped,Rosa Elena Fernández
8,15,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Gafas,S2,647,41925,36,"54,23","54,23",Pending,Rosa Elena Fernández
16,1,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta carrera,S2,648,41926,16,"551,02","413,27",Pending,Valeria Beatriz Herrera
16,2,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta mountain infantil,S2,649,41927,13,"116,99","98,27",Shipped,Valeria Beatriz Herrera
16,8,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta paseo,S2,650,41928,14,"161,99","136,07",Returned,Valeria Beatriz Herrera
16,10,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Monociclo,S2,651,41929,1,"215,99","183,59",Returned,Valeria Beatriz Herrera
16,12,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Asiento para bicicleta velocidad,S2,652,41930,24,"42,8","35,95",Pending,Valeria Beatriz Herrera
16,15,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Gafas,S2,653,41931,48,"48,81",41,Shipped,Valeria Beatriz Herrera
18,1,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta carrera,S2,654,41932,14,"581,64","436,23",Pending,Margarita Susana Rivas
18,2,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta mountain infantil,S2,655,41933,13,"123,49","103,73",Delivered,Margarita Susana Rivas
18,8,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta paseo,S2,656,41934,1,"170,99","145,34",Shipped,Margarita Susana Rivas
18,12,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Asiento para bicicleta velocidad,S2,657,41935,36,"45,18","37,95",Returned,Margarita Susana Rivas
18,9,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta tres asientos,S2,658,41936,1,"427,49","363,37",Pending,Margarita Susana Rivas
1,1,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,659,41937,15,"551,02","446,33",Returned,Juan Carlos González
1,2,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S2,660,41938,30,100,100,Pending,Juan Carlos González
1,4,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,661,41939,15,"269,99","207,89",Delivered,Juan Carlos González
1,5,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. B,S2,662,41940,15,"494,99","381,14",Shipped,Juan Carlos González
1,6,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S2,663,41941,15,"44,99","37,79",Returned,Juan Carlos González
1,7,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S2,664,41942,30,"53,99","45,35",Pending,Juan Carlos González
1,8,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta paseo,S2,665,41943,15,"161,99","136,07",Confirmed,Juan Carlos González
1,11,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S2,666,41944,30,"539,99","415,79",Confirmed,Juan Carlos González
1,10,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S2,667,41945,3,"215,99","183,59",Pending,Juan Carlos González
1,12,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S2,668,41946,3,"42,8","36,38",Returned,Juan Carlos González
1,13,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S2,669,41947,3,"43,19","36,71",Returned,Juan Carlos González
1,14,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,670,41948,3,"63,11","53,64",Shipped,Juan Carlos González
1,15,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S2,671,41949,3,"48,81","41,49",Delivered,Juan Carlos González
1,3,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta dual,S2,672,41950,3,"314,99","267,74",Pending,Juan Carlos González
1,9,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S2,673,41951,3,"404,99","344,24",Shipped,Juan Carlos González
2,1,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,674,41952,15,"581,64","581,64",Delivered,María Fernanda López
2,2,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S2,675,41953,15,"123,49","123,49",Shipped,María Fernanda López
2,4,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,676,41954,15,"284,99","284,99",Returned,María Fernanda López
2,5,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. B,S2,677,41955,15,"522,49","522,49",Pending,María Fernanda López
2,6,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S2,678,41956,30,"47,49","47,49",Returned,María Fernanda López
2,7,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S2,679,41957,30,"56,99","56,99",Confirmed,María Fernanda López
2,8,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta paseo,S2,680,41958,30,"170,99","170,99",Delivered,María Fernanda López
2,11,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S2,681,41959,30,"569,99","569,99",Returned,María Fernanda López
2,10,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S2,682,41960,3,"227,99","227,99",Pending,María Fernanda López
2,12,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S2,683,41961,15,"45,18","45,18",Returned,María Fernanda López
2,13,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S2,684,41962,15,"45,59","45,59",Confirmed,María Fernanda López
2,14,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,685,41963,15,"66,61","66,61",Returned,María Fernanda López
2,15,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S2,686,41964,15,"51,52","51,52",Shipped,María Fernanda López
2,3,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta dual,S2,687,41965,3,"332,49","332,49",Pending,María Fernanda López
2,9,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S2,688,41966,3,"427,49","427,49",Confirmed,María Fernanda López
4,1,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,689,41967,13,"581,64","581,64",Returned,Ana Patricia Martínez
4,2,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S2,690,41968,9,"123,49","123,49",Returned,Ana Patricia Martínez
4,4,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,691,41969,13,"284,99","284,99",Pending,Ana Patricia Martínez
4,6,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S2,692,41970,21,"47,49","47,49",Pending,Ana Patricia Martínez
4,7,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S2,693,41971,18,"56,99","56,99",Delivered,Ana Patricia Martínez
4,10,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S2,694,41972,15,"227,99","227,99",Delivered,Ana Patricia Martínez
4,12,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S2,695,41973,15,"45,18","45,18",Confirmed,Ana Patricia Martínez
4,14,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,696,41974,30,"66,61","66,61",Returned,Ana Patricia Martínez
4,9,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S2,697,41975,15,"427,49","427,49",Returned,Ana Patricia Martínez
6,1,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,698,41976,12,"612,25","612,25",Returned,Luisa Margarita Ramírez
6,4,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,699,41977,21,"299,99","299,99",Delivered,Luisa Margarita Ramírez
6,11,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S2,700,41978,18,"599,99","599,99",Shipped,Luisa Margarita Ramírez
6,13,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S2,701,41979,13,"47,99","47,99",Shipped,Luisa Margarita Ramírez
6,14,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,702,41980,21,"70,12","70,12",Delivered,Luisa Margarita Ramírez
6,15,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S2,703,41981,22,"54,23","54,23",Confirmed,Luisa Margarita Ramírez
11,1,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera,S2,704,41982,21,"581,64","581,64",Confirmed,Daniel Esteban Morales
11,4,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera mod. A,S2,705,41983,22,"284,99","284,99",Delivered,Daniel Esteban Morales
11,5,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera mod. B,S2,706,41984,19,"522,49","522,49",Pending,Daniel Esteban Morales
11,3,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta dual,S2,707,41985,20,"332,49","332,49",Returned,Daniel Esteban Morales
15,1,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera,S2,708,41986,21,"612,25","520,41",Confirmed,Fernando Andrés Ortega
15,2,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta mountain infantil,S2,709,41987,16,"129,99","110,49",Shipped,Fernando Andrés Ortega
15,5,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera mod. B,S2,710,41988,19,"549,99","467,49",Shipped,Fernando Andrés Ortega
15,8,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta paseo,S2,711,41989,3,"179,99","152,99",Delivered,Fernando Andrés Ortega
15,14,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,EmpuÃ±adura,S2,712,41990,30,"70,12","59,6",Confirmed,Fernando Andrés Ortega
15,15,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Gafas,S2,713,41991,60,"54,23","46,1",Returned,Fernando Andrés Ortega
15,9,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta tres asientos,S2,714,41992,10,"449,99","382,49",Delivered,Fernando Andrés Ortega
18,1,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta carrera,S2,715,41993,18,"581,64","436,23",Pending,Margarita Susana Rivas
18,2,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta mountain infantil,S2,716,41994,16,"123,49","103,73",Shipped,Margarita Susana Rivas
18,8,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta paseo,S2,717,41995,1,"170,99","145,34",Returned,Margarita Susana Rivas
